curves|label
{y^2=2*x^9+x^7+2*x^6+2*x^4+x^2+2*x+2,y^2=2*x^10+x^9+2*x^7+2*x^6+2*x^5+x+1,x^2+y^2+z*t=y*z^2+z^3+y^2*t-z^2*t+z*t^2-t^3=0}|4.3.ac_f_am_u
{y^2=x^10+x^9+2*x^8+x^7+x^5+2*x^4+x^3+x^2+2*x+2,y^2=2*x^10+2*x^9+x^8+x^7+x^6+2*x^5+x^4+x^3+2*x^2+1}|4.3.ac_f_am_v
{x*y+t^2=-y^3+x^2*z+x*y*z+y^2*z+x*z^2-y*z^2-z^3+x*y*t-y^2*t=0,x^2+y^2+z*t=y*z^2+z^3+y^2*t+z^2*t-t^3=0,x^2+y^2+z*t=y*z^2+y^2*t-z^2*t-y*t^2+z*t^2=0}|4.3.ac_f_am_w
{y^2=2*x^10+x^9+x^8+2*x^7+2*x^6+2*x^5+x^4+x^2+2*x+2,x^2+y^2+z*t=y^2*z+z^3+y^2*t+y*z*t+z^2*t+x*t^2-y*t^2-z*t^2-t^3=0}|4.3.ac_f_am_x
{y^2=x^10+x^9+2*x^7+x^6+x^4+x^3+2*x+2,x*y+t^2=x*y^2-y^3+x^2*z+y*z^2+z^3+y*z*t=0,x*y+t^2=x*y^2+x^2*z+x*y*z-y^2*z-x*z^2-z^3+x*y*t+y^2*t=0}|4.3.ac_f_am_y
{x^2+y^2+z*t=y^2*z+y*z^2-z^3+y*z*t+x*t^2-z*t^2+t^3=0}|4.3.ac_f_an_u
{y^2=2*x^10+2*x^7+x^6+2*x^5+2*x^4+2*x^2+x+2}|4.3.ac_f_an_v
{x^2+y^2+z*t=y^3+y*z^2+x*z*t+y*z*t+y*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y*z^2+z^3+y^2*t+x*z*t-y*z*t-z^2*t+x*t^2+t^3=0}|4.3.ac_f_b_b
{x*y+t^2=-y^3+x^2*z-y^2*z+x*z^2-y*z^2-z^3=0,x*y+t^2=x^2*z+y^2*z+z^3+x*y*t=0,x*t-y*z=x^2*y+y^3+x^2*z+z^3+x^2*t+x*y*t-x*z*t+x*t^2+y*t^2+z*t^2=0,x^2+y^2+z*t=y^2*z+z^3-y^2*t+y*z*t+y*t^2-z*t^2+t^3=0}|4.3.ac_f_c_a
{x*y+t^2=x*y^2+y^3+x^2*z+x*z^2+y*z^2-z^3+x*y*t-y^2*t+y*z*t-z^2*t=0,x^2+y^2+z*t=-z^3+y^2*t+y*z*t+t^3=0}|4.3.ac_g_ac_j
{x^2+y^2+z*t=y^3+y^2*z+y*z^2+z^3+y^2*t+x*z*t-y*z*t+x*t^2-z*t^2+t^3=0}|4.3.ac_g_ac_k
{x*t-y*z=x*y^2+x^2*z+z^3+x^2*t-y^2*t+x*t^2+y*t^2-z*t^2+t^3=0,x^2+y^2+z*t=y^2*z+z^3-y^2*t+y*z*t+z^2*t+x*t^2-y*t^2+t^3=0,x^2+y^2+z*t=y^2*z+z^3-y^2*t+x*z*t+y*z*t+z^2*t-y*t^2+z*t^2=0}|4.3.ac_g_ad_l
{x*t-y*z=x^2*y+y^3+x^2*z+z^3+x^2*t+x*y*t+y^2*t-x*z*t+z^2*t+x*t^2-t^3=0,x^2+y^2+z*t=z^3+y^2*t-z^2*t+y*t^2+z*t^2-t^3=0}|4.3.ac_g_ae_l
{x^2+y^2+z*t=y*z^2-z^3+y^2*t-y*z*t+x*t^2-y*t^2+t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3+y^2*t+x*z*t+y*z*t+z^2*t-y*t^2-z*t^2=0}|4.3.ac_g_ae_m
{x^2+y^2+z*t=y^3+y^2*z+z^3-y^2*t+x*z*t+y*z*t-y*t^2+t^3=0}|4.3.ac_g_ae_n
{x*t-y*z=y^3+x^2*z+z^3+x^2*t+y^2*t-x*z*t-z^2*t-x*t^2-y*t^2+z*t^2+t^3=0,x*t-y*z=x^2*y+y^3+x^2*z+z^3+x*y*t+y^2*t+x*z*t+z^2*t-x*t^2-y*t^2-z*t^2+t^3=0}|4.3.ac_g_ae_o
{x*t-y*z=y^3+x^2*z+z^3+x^2*t+x*z*t+y*t^2-z*t^2-t^3=0,x^2+y^2+z*t=y^2*z-z^3+y^2*t+x*z*t+y*z*t-y*t^2-z*t^2+t^3=0,x^2+y^2+z*t=y^3+y*z^2+z^3+y^2*t+x*z*t+z^2*t-z*t^2-t^3=0}|4.3.ac_g_af_n
{y^2=2*x^10+x^9+x^7+2*x^6+x^5+2*x,x*y+t^2=x^2*z-y^2*z+x*z^2-z^3+x*y*t-y^2*t+y*z*t+z^2*t=0,x*t-y*z=x^2*y+y^3+x^2*z+z^3-x*y*t+y^2*t-x*z*t-z^2*t+x*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y*z^2-z^3+y^2*t+x*z*t+y*z*t-y*t^2-t^3=0,x^2+y^2+z*t=y^3-y*z^2+y^2*t+x*z*t+y*z*t-z^2*t+x*t^2-z*t^2-t^3=0}|4.3.ac_g_af_o
{x^2+y^2+z*t=y^3+y^2*z-y*z^2-z^3+x*z*t-y*z*t+z^2*t+x*t^2+y*t^2-z*t^2+t^3=0}|4.3.ac_g_af_p
{x*t-y*z=x^2*y+y^3+x^2*z+z^3+y^2*t+x*z*t-z^2*t-x*t^2-y*t^2+z*t^2+t^3=0}|4.3.ac_g_af_q
{y^2=x^10+x^9+2*x^8+2*x^6+x^5+2*x^3+x^2+2*x+2,x*y+t^2=-y^3+x^2*z-x*y*z+y^2*z+x*z^2-z^3+x*y*t+y^2*t-y*z*t=0,x^2+y^2+z*t=y^3+y^2*z+y*z^2+z^3+y^2*t+x*z*t-y*z*t+z^2*t-y*t^2-z*t^2-t^3=0}|4.3.ac_g_ag_o
{x*y+t^2=x*y^2-y^3+x^2*z+y^2*z-x*z^2-z^3+y*z*t=0,x*t-y*z=y^3+x^2*z+z^3+z^2*t+x*t^2+y*t^2-z*t^2=0,x*t-y*z=y^3+x^2*z+z^3+x*y*t-x*z*t-y*t^2-z*t^2+t^3=0,x^2+y^2+z*t=y^2*z+z^3+y^2*t+x*z*t+y*z*t+z^2*t-y*t^2-t^3=0,x^2+y^2+z*t=y^3+y*z^2-z^3+y^2*t+x*z*t-y*z*t-z^2*t-y*t^2+t^3=0,x^2+y^2+z*t=y^3+x*z^2+y^2*t+x*z*t+y*z*t-z^2*t+x*t^2-y*t^2+z*t^2-t^3=0}|4.3.ac_g_ag_p
{y^2=2*x^10+2*x^9+x^8+2*x^5+2*x^3+x^2+x+2,y^2=2*x^10+2*x^9+x^8+2*x^7+x^2+2*x+2,x*t-y*z=x^2*y+y^3+x^2*z+z^3+x*y*t+y^2*t-x*z*t-x*t^2-z*t^2-t^3=0,x^2+y^2+z*t=y*z^2+y^2*t-y*z*t+x*t^2+y*t^2-z*t^2-t^3=0,x^2+y^2+z*t=y^2*z+y*z^2+z^3+y^2*t+x*z*t+y*z*t-y*t^2-z*t^2=0}|4.3.ac_g_ag_q
{x*y+t^2=x*y^2-y^3+x^2*z-y^2*z+z^3+x*y*t+y^2*t+z^2*t=0,x^2+y^2+z*t=y^2*z+y*z^2-y^2*t+x*z*t+y*z*t+z^2*t+y*t^2-t^3=0}|4.3.ac_g_ag_r
{y^2=x^10+2*x^9+2*x^4+x^3+2,y^2=2*x^10+x^9+2*x^6+2*x^3+x,x*y+t^2=y^3+x^2*z+y^2*z+y*z^2+z^3=0,x*t-y*z=x^2*y+y^3+x^2*z+z^3+x^2*t+x*z*t-z^2*t+x*t^2+y*t^2+t^3=0,x^2+y^2+z*t=y^2*z+z^3-y^2*t+y*z*t-z^2*t+y*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y*z^2-z^3+y^2*t+y*z*t-z^2*t+x*t^2=0,x^2+y^2+z*t=y^3+z^3+x*z*t-z^2*t+y*t^2-z*t^2+t^3=0,x^2+y^2+z*t=y*z^2+z^3+y^2*t+x*z*t+x*t^2-y*t^2-z*t^2+t^3=0}|4.3.ac_g_ag_s
{x*y+t^2=-y^3+x*y*z+y^2*z-z^3+x^2*t-y^2*t+x*z*t-y*z*t=0,x^2+y^2+z*t=y^2*z+y*z^2-y^2*t+x*z*t+y*z*t-z^2*t+x*t^2-t^3=0,x^2+y^2+z*t=y^3+y*z^2-z^3+y^2*t+x*z*t+x*t^2+z*t^2+t^3=0}|4.3.ac_g_ah_o
{x*t-y*z=y^3+x^2*z+z^3+x^2*t-y^2*t+x*z*t-z^2*t+x*t^2-y*t^2-z*t^2=0,x^2+y^2+z*t=y*z^2+z^3+y^2*t+x*z*t+y*z*t+z^2*t+x*t^2-z*t^2=0}|4.3.ac_g_ah_p
{x^2+y^2+z*t=y^2*z+y*z^2-z^3+y*z*t+z^2*t+x*t^2-y*t^2-z*t^2+t^3=0,x^2+y^2+z*t=y^3+y*z^2+y^2*t-z^2*t+x*t^2+y*t^2-z*t^2+t^3=0,x^2+y^2+z*t=y*z^2+y^2*t+x*z*t-y*z*t+z^2*t+y*t^2-t^3=0,x^2+y^2+z*t=y^2*z+z^3-y^2*t+x*z*t+y*z*t-y*t^2-z*t^2=0,x^2+y^2+z*t=y^3+y*z^2-z^3+y^2*t+x*z*t-z^2*t+y*t^2+z*t^2+t^3=0}|4.3.ac_g_ah_r
{x^2+y^2+z*t=y*z^2+z^3+y^2*t+x*z*t+y*t^2+z*t^2+t^3=0}|4.3.ac_g_ah_t
{x^2+y^2+z*t=y^3+y*z^2-z^3+y^2*t+x*z*t+y*z*t-z^2*t-y*t^2=0,x^2+y^2+z*t=y^3+y*z^2+z^3+y^2*t+x*z*t-y*z*t-x*t^2+z*t^2-t^3=0}|4.3.ac_g_ah_u
{x*t-y*z=y^3+x^2*z+z^3+x^2*t-x*t^2+y*t^2=0,x*t-y*z=x^2*y+y^3+x^2*z+z^3+x^2*t+x*z*t+z^2*t+x*t^2+y*t^2-t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-y^2*t+x*z*t+z^2*t-y*t^2+z*t^2+t^3=0}|4.3.ac_g_ai_p
{y^2=2*x^10+x^9+x^7+x^6+2*x^5+x^4+2*x^3+1,x*y+t^2=x^2*z+x*y*z+y^2*z+x*z^2-y*z^2-z^3+x*y*t-y^2*t-z^2*t=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3+z^2*t+x*t^2+y*t^2+t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-y^2*t+x*z*t-y*t^2+z*t^2-t^3=0,x^2+y^2+z*t=y^3+y*z^2-z^3+y^2*t+x*z*t+y*t^2=0,x^2+y^2+z*t=y^3+y*z^2+z^3+y^2*t+x*z*t-y*z*t-z^2*t-y*t^2-z*t^2=0}|4.3.ac_g_ai_q
{x*y+t^2=x*y^2+y^3+x^2*z-x*y*z-y^2*z+z^3+y^2*t+y*z*t+z^2*t=0,x^2+y^2+z*t=y^2*z+z^3+y*z*t+x*t^2-z*t^2+t^3=0}|4.3.ac_g_ai_r
{y^2=2*x^10+x^9+x^7+2*x^6+2*x^4+x^2+2,y^2=2*x^10+2*x^9+x^7+2*x^6+2*x^5+x^4+x^3+2*x^2+x,x*y+t^2=x*y^2+y^3+x^2*z-x*y*z-y^2*z+x*z^2+y*z^2-z^3+x*y*t=0,x^2+y^2+z*t=-z^3+y^2*t+y*z*t+x*t^2+t^3=0,x^2+y^2+z*t=y^2*z+z^3+y*z*t+z^2*t+x*t^2+t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3-y*z*t+x*t^2+z*t^2-t^3=0,x^2+y^2+z*t=y*z^2-z^3+y^2*t+x*z*t-y*t^2-t^3=0,x^2+y^2+z*t=y^3+y*z^2+z^3+y^2*t+x*z*t+z^2*t+x*t^2+y*t^2-z*t^2+t^3=0}|4.3.ac_g_ai_s
{x*y+t^2=y^3+x*y*z-y^2*z-y*z^2-z^3+x^2*t+x*y*t-y^2*t+x*z*t+y*z*t-z^2*t=0,x*y+t^2=y^3+x^2*z+y^2*z-y*z^2+z^3+x*y*t-y^2*t+y*z*t-z^2*t=0,x*y+t^2=x*y^2-y^3+x^2*z-x*z^2+y*z^2-z^3+x*y*t-y^2*t=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3+y^2*t-y*z*t+z^2*t+x*t^2-z*t^2-t^3=0,x^2+y^2+z*t=y^3+y*z^2+z^3+y^2*t+x*z*t+y*z*t+z^2*t+z*t^2-t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3+x*z*t-y*z*t+x*t^2-z*t^2-t^3=0,x^2+y^2+z*t=y^3+y*z^2+z^3+y^2*t+x*z*t+y*z*t+x*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y^3+y^2*z+y*z^2+z^3+x*z*t+z^2*t+x*t^2-t^3=0}|4.3.ac_g_ai_t
{x^2+y^2+z*t=y^2*z+y*z^2-z^3+x*t^2+y*t^2-t^3=0,x^2+y^2+z*t=y^3+y^2*z+y*z^2+z^3+x*z*t-z^2*t+x*t^2+y*t^2+z*t^2-t^3=0}|4.3.ac_g_ai_u
{x^2+y^2+z*t=y^2*z+z^3+y*z*t-z^2*t+x*t^2+y*t^2-t^3=0,x^2+y^2+z*t=y*z^2-z^3+y^2*t+x*z*t+y*z*t+z*t^2+t^3=0,x^2+y^2+z*t=y*z^2-z^3+y^2*t+x*z*t+y*z*t-z^2*t+y*t^2+z*t^2=0,x^2+y^2+z*t=y^3+y*z^2+z^3+x*z*t+z^2*t-y*t^2=0}|4.3.ac_g_ai_v
{x^2+y^2+z*t=-z^3+y^2*t+y*z*t-z^2*t+y*t^2+z*t^2-t^3=0,x^2+y^2+z*t=y^3+y*z^2+y^2*t+y*z*t-y*t^2-z*t^2=0}|4.3.ac_g_ai_w
{x^2+y^2+z*t=y^3+y*z^2+x*z*t-y*z*t-y*t^2=0}|4.3.ac_g_ai_x
{x^2+y^2+z*t=y^3+y^2*z+y*z^2+z^3+y^2*t+x*z*t-y*z*t-z^2*t-y*t^2-t^3=0}|4.3.ac_g_aj_r
{y^2=x^9+2*x^2+2}|4.3.ac_g_aj_s
{x*t-y*z=y^3+x^2*z+z^3-x*y*t+y^2*t-x*z*t-z^2*t-y*t^2-z*t^2=0,x*t-y*z=x^2*y+y^3+x^2*z+z^3+x^2*t+y^2*t-z^2*t+x*t^2+t^3=0,x^2+y^2+z*t=y*z^2-z^3+y^2*t+x*z*t+y*z*t+z^2*t+x*t^2-y*t^2=0,x^2+y^2+z*t=y^3+y*z^2+z^3+x*z*t+y*z*t-z^2*t+x*t^2-y*t^2-z*t^2=0}|4.3.ac_g_aj_t
{x^2+y^2+z*t=y^3-y*z^2+y^2*t+x*z*t-y*z*t+z^2*t-y*t^2-t^3=0}|4.3.ac_g_aj_u
{x*t-y*z=y^3+x^2*z+z^3+z^2*t+y*t^2+z*t^2-t^3=0,x*t-y*z=x^2*y+y^3+x^2*z+z^3-x*z*t-y*t^2+z*t^2+t^3=0,x*t-y*z=x^2*y+y^3+x^2*z+z^3+x^2*t-y^2*t+x*z*t+z^2*t+x*t^2-y*t^2-z*t^2=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3+y^2*t+y*z*t-z^2*t+x*t^2+y*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y^2*z-z^3-y^2*t+x*z*t+y*z*t+z^2*t+y*t^2+z*t^2-t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3-y^2*t+x*z*t-y*z*t+y*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y^3+y*z^2+z^3+x*z*t-z^2*t-y*t^2-z*t^2+t^3=0,x^2+y^2+z*t=y*z^2-z^3+y^2*t+x*z*t+y*z*t+z^2*t+x*t^2-t^3=0,x^2+y^2+z*t=y^2*z+z^3-y^2*t+x*z*t+y*z*t+z^2*t+x*t^2+y*t^2+t^3=0,x^2+y^2+z*t=y^2*z+y*z^2+z^3+x*z*t+y*z*t+z^2*t-x*t^2-y*t^2=0}|4.3.ac_g_aj_v
{x^2+y^2+z*t=y^2*z+z^3-y^2*t+y*z*t-z^2*t+x*t^2+y*t^2-z*t^2+t^3=0,x^2+y^2+z*t=-z^3+y^2*t+x*z*t+y*z*t+z^2*t-y*t^2-t^3=0,x^2+y^2+z*t=y^3-y*z^2+y^2*t+x*z*t-z^2*t-z*t^2+t^3=0}|4.3.ac_g_aj_w
{y^2=2*x^10+2*x^7+x^6+x^4+2*x^3+x+2,x*y+t^2=x*y^2+y^3+x^2*z-y^2*z-x*z^2+y*z^2-z^3+x*y*t+y*z*t=0,x^2+y^2+z*t=y^2*z+y*z^2+z^3+x*z*t-y*z*t+x*t^2-y*t^2+z*t^2+t^3=0}|4.3.ac_g_aj_y
{x^2+y^2+z*t=y^2*z+y*z^2-y^2*t+x*z*t-z^2*t+x*t^2-y*t^2+z*t^2=0,x^2+y^2+z*t=y^2*z+y*z^2+z^3-y^2*t+x*z*t-y*z*t+x*t^2-z*t^2-t^3=0,x^2+y^2+z*t=y^3+y*z^2-z^3+y^2*t+x*z*t+y*z*t+z^2*t+x*t^2+y*t^2-z*t^2+t^3=0}|4.3.ac_g_aj_z
{y^2=2*x^10+x^9+x^8+2*x^7+x^6+x^5+2*x^4+2*x^3+x^2+2*x,x*t-y*z=x^2*y+y^3+x^2*z+z^3+x^2*t-x*z*t+z^2*t-x*t^2-y*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y*z^2+y^2*t+x*z*t-y*z*t-t^3=0,x^2+y^2+z*t=y^3+y*z^2+z^3+y^2*t+x*z*t-y*z*t-t^3=0,x^2+y^2+z*t=y^2*z+y*z^2+z^3-y^2*t+x*z*t+y*z*t+z^2*t+x*t^2+t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3-y^2*t+x*z*t+y*z*t-z^2*t+x*t^2-y*t^2-t^3=0,x^2+y^2+z*t=y^3+y*z^2+z^3+x*z*t+y*z*t+z^2*t+x*t^2+z*t^2=0,x^2+y^2+z*t=y^3+y^2*z+z^3-y^2*t+x*z*t-y*z*t-z^2*t+x*t^2-y*t^2+z*t^2+t^3=0}|4.3.ac_g_ak_ba
{y^2=2*x^9+2*x^8+x^6+x^4+x^2+x}|4.3.ac_g_ak_q
{x*y+t^2=y^3+x^2*z-x*y*z+x*z^2-y*z^2-z^3+x*y*t-y*z*t=0,x*y+t^2=x*y^2+y^3+x^2*z+y^2*z-x*z^2-z^3+y^2*t+z^2*t=0,x^2+y^2+z*t=y*z^2-z^3+y^2*t+y*z*t+z^2*t-y*t^2-z*t^2-t^3=0,x^2+y^2+z*t=y*z^2-z^3+y^2*t-y*z*t-z^2*t+y*t^2-z*t^2-t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3+y^2*t-y*z*t+z^2*t+x*t^2-y*t^2-z*t^2=0}|4.3.ac_g_ak_r
{y^2=2*x^10+2*x^8+2*x^7+x^5+2*x^4+x^3+x^2+2,y^2=2*x^10+2*x^9+2*x^8+x^7+2*x^4+x^2+2*x,y^2=x^9+x^8+2*x^7+2*x^6+2*x^5+2*x^2+2*x+2,x*y+t^2=y^3+x^2*z+x*y*z+y^2*z+x*z^2+y*z^2-z^3+y*z*t+z^2*t=0,x*y+t^2=x*y^2+y^3+x^2*z+x*y*z+y^2*z-x*z^2+y*z^2-z^3+y^2*t+y*z*t=0,x*t-y*z=x^2*y+y^3+x^2*z+z^3-x*y*t+y^2*t-x*z*t+z^2*t+y*t^2+z*t^2-t^3=0,x^2+y^2+z*t=z^3+y^2*t+y*z*t+z^2*t-y*t^2-z*t^2=0,x^2+y^2+z*t=y*z^2+z^3+y^2*t+z^2*t-y*t^2-t^3=0,x^2+y^2+z*t=y*z^2+y^2*t-y*z*t+y*t^2-z*t^2=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3-y^2*t+x*z*t-y*z*t+x*t^2-y*t^2-z*t^2=0}|4.3.ac_g_ak_s
{y^2=x^10+2*x^8+2*x^6+x^5+2*x^3+x^2+2,y^2=x^9+2*x^8+x^7+2*x^6+2*x^5+2*x^4+2*x^2+2*x,y^2=2*x^10+x^9+2*x^6+2*x^4+x^2+2*x+2,x^2+y^2+z*t=y^2*z+z^3+y^2*t+z^2*t+x*t^2+y*t^2=0,x^2+y^2+z*t=y*z^2+z^3+y^2*t+x*z*t-y*z*t+z^2*t+y*t^2+t^3=0}|4.3.ac_g_ak_u
{x^2+y^2+z*t=y*z^2-z^3+y^2*t+y*z*t+z^2*t+x*t^2-y*t^2-z*t^2-t^3=0,x^2+y^2+z*t=y*z^2-z^3+y^2*t+x*z*t-y*z*t+z^2*t-x*t^2=0}|4.3.ac_g_ak_v
{y^2=2*x^10+x^8+x^5+2*x^4+2*x^3+2*x^2+x,y^2=2*x^10+2*x^9+2*x^5+x^4+2*x^3+x^2+2*x+2,y^2=x^9+2*x^7+x^6+2*x^5+2*x^4+2*x^3+2*x^2+x+2,y^2=2*x^10+x^9+2*x^6+x^5+x^4+2*x^3+2*x^2+2,x*y+t^2=x^2*z+x*y*z+y^2*z+x*z^2-y*z^2-z^3+y^2*t-z^2*t=0,x*y+t^2=x*y^2-y^3+x^2*z+x*y*z-y^2*z-x*z^2+y*z^2-z^3+x*y*t+z^2*t=0,x^2+y^2+z*t=y^2*z+z^3-y^2*t+y*z*t-z^2*t+x*t^2+t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3-y^2*t-y*z*t+z^2*t+x*t^2=0,x^2+y^2+z*t=z^3+y^2*t+x*z*t+y*z*t-z^2*t-y*t^2+z*t^2+t^3=0}|4.3.ac_g_ak_w
{x^2+y^2+z*t=y*z^2-z^3+y^2*t+x*z*t+x*t^2-y*t^2+z*t^2+t^3=0}|4.3.ac_g_ak_x
{x^2+y^2+z*t=y^3+y*z^2+y^2*t+y*z*t+x*t^2+z*t^2+t^3=0}|4.3.ac_g_ak_z
{x*y+t^2=y^3+x^2*z-x*y*z+y^2*z+x*z^2-z^3+y*z*t-z^2*t=0,x^2+y^2+z*t=y^3+y*z^2+z^3+x*z*t+y*z*t-z^2*t+x*t^2+y*t^2-z*t^2-t^3=0}|4.3.ac_g_al_ba
{x^2+y^2+z*t=y^2*z+y*z^2-z^3+z^2*t+x*t^2-y*t^2+z*t^2-t^3=0,x^2+y^2+z*t=y^3-z^3+y^2*t+x*z*t+y*z*t-z^2*t+y*t^2+t^3=0,x^2+y^2+z*t=y^3+y*z^2-z^3+y^2*t+x*z*t-y*t^2-t^3=0,x^2+y^2+z*t=y^3+y^2*z+y*z^2+z^3+y^2*t+x*z*t-y*t^2-z*t^2=0}|4.3.ac_g_al_bb
{x^2+y^2+z*t=y^2*z+y*z^2+y^2*t+x*z*t-z^2*t+y*t^2+z*t^2-t^3=0,x^2+y^2+z*t=y^2*z+y*z^2+z^3+x*y*t-y^2*t-z^2*t+y*t^2+z*t^2-t^3=0}|4.3.ac_g_al_bc
{x^2+y^2+z*t=y*z^2-z^3+y^2*t+x*z*t+y*z*t+z^2*t+y*t^2-t^3=0}|4.3.ac_g_al_bd
{x^2+y^2+z*t=y^2*z+y*z^2-z^3+x*z*t+y*z*t-z^2*t-x*t^2+y*t^2-t^3=0}|4.3.ac_g_al_r
{x*y+t^2=-y^3+x^2*z+x*y*z+x*z^2+y*z^2-z^3+x*y*t-y^2*t+y*z*t+z^2*t=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3+y^2*t+x*z*t+y*z*t+z^2*t+y*t^2-z*t^2-t^3=0}|4.3.ac_g_al_s
{x^2+y^2+z*t=y^2*z+z^3+y^2*t+y*z*t+x*t^2+y*t^2-t^3=0}|4.3.ac_g_al_t
{y^2=2*x^10+x^9+2*x^8+x^7+2*x^5+2*x^3+1,x*y+t^2=-y^3+x^2*z+x*y*z+x*z^2+y*z^2-z^3+x*y*t+y^2*t-y*z*t=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3-y^2*t+y*z*t+x*t^2+y*t^2+z*t^2=0}|4.3.ac_g_al_u
{x^2+y^2+z*t=y^2*z+y*z^2+y^2*t+y*z*t+x*t^2-y*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3-y^2*t+x*z*t+x*t^2-y*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y^3+y^2*z+z^3+x*z*t+y*z*t-z^2*t+x*t^2-y*t^2+z*t^2-t^3=0}|4.3.ac_g_al_v
{y^2=x^9+2*x^8+2*x^7+x^6+2*x^3+2*x^2+2,y^2=x^10+x^9+2*x^8+2*x^7+x^6+x^3+2*x^2+2*x+2,y^2=2*x^10+x^9+x^8+x^7+2*x^6+2*x^3+2*x^2+x+2,x^2+y^2+z*t=y^2*z+y*z^2+x*z*t+y*z*t+x*t^2-y*t^2+t^3=0,x^2+y^2+z*t=y^3+y*z^2-z^3+y^2*t+x*z*t-z^2*t+x*t^2+y*t^2+z*t^2-t^3=0}|4.3.ac_g_al_w
{x^2+y^2+z*t=y^2*z+y*z^2-z^3-y^2*t+y*z*t+x*t^2+y*t^2-z*t^2-t^3=0,x^2+y^2+z*t=y^3+y*z^2+z^3+y^2*t+x*z*t+y*z*t-y*t^2+t^3=0,x^2+y^2+z*t=y^3+y*z^2+z^3+x*z*t-z^2*t-x*t^2+z*t^2-t^3=0}|4.3.ac_g_al_x
{x*y+t^2=-y^3+x^2*z-x*y*z-y^2*z+x*z^2+y*z^2-z^3+x*y*t+y^2*t+y*z*t+z^2*t=0,x^2+y^2+z*t=y^2*z+z^3+y^2*t+y*z*t+z^2*t+x*t^2+y*t^2-z*t^2+t^3=0,x^2+y^2+z*t=y^2*z+y*z^2+z^3+y^2*t+x*z*t+z^2*t+x*t^2-y*t^2-z*t^2+t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3-y^2*t+x*z*t+y*z*t+z^2*t-x*t^2-y*t^2=0}|4.3.ac_g_al_y
{x*t-y*z=x^2*y+y^3+x^2*z+z^3+x*y*t-x*z*t-z^2*t+x*t^2-y*t^2-z*t^2-t^3=0,x^2+y^2+z*t=y^3+y^2*z-z^3+y^2*t+x*z*t-y*z*t+y*t^2+t^3=0}|4.3.ac_g_al_z
{y^2=2*x^10+x^9+2*x^8+x^7+x^6+x^5+2*x^4+2,x*t-y*z=y^3+x^2*z+z^3+x^2*t-y^2*t+x*t^2-y*t^2+z*t^2=0,x^2+y^2+z*t=y^2*z-z^3+y*z*t+z^2*t+x*t^2+z*t^2-t^3=0,x^2+y^2+z*t=y^2*z+y*z^2+z^3+y^2*t+x*z*t+y*z*t-z^2*t+y*t^2-t^3=0}|4.3.ac_g_am_ba
{x^2+y^2+z*t=y^3+y^2*z+z^3-y^2*t+x*z*t+y*z*t-z*t^2+t^3=0,x^2+y^2+z*t=y^3+y^2*z+z^3+x*z*t+y*z*t+x*t^2-y*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3-y^2*t+x*z*t-y*z*t+z^2*t-x*t^2-t^3=0}|4.3.ac_g_am_bb
{y^2=x^9+x^7+x^6+x^3+x^2+2*x+2}|4.3.ac_g_am_bc
{x^2+y^2+z*t=z^3+y^2*t+y*t^2+z*t^2=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3-y^2*t+x*z*t+z^2*t+x*t^2-y*t^2-t^3=0}|4.3.ac_g_am_s
{x*y+t^2=x*y^2+y^3+x^2*z-x*y*z-x*z^2+y*z^2-z^3+y^2*t-y*z*t+z^2*t=0,x^2+y^2+z*t=y*z^2-z^3+y^2*t+y*z*t-z*t^2+t^3=0,x^2+y^2+z*t=y^3+y*z^2+x*z*t+y*t^2+z*t^2-t^3=0}|4.3.ac_g_am_t
